,Date,Symbol,Company,Sector,PClose,Open,High,Low,Close,Change,Deals,Volume,Value,VWAP
2858,2025-10-09,PZ,,,39,39,39.3,38.15,38.15,-0.85,282,3636906,140095345,38.52
2857,2025-10-09,PRESTIGE,,,1.7,1.7,1.7,1.7,1.7,0,81,650482,1089992.15,1.68
2856,2025-10-09,PRESCO,,,1479.9,1479.9,1479.9,1479.9,1479.9,0,234,48808,69582684.7,1425.64
2855,2025-10-09,OMATEK,,,1.33,1.33,1.4,1.37,1.37,0.04,55,2506700,3458612.24,1.38
2854,2025-10-09,OKOMUOIL,,,1020,1020,1020,1020,1020,0,320,51636,49320998.8,955.17
2853,2025-10-09,OANDO,,,44.95,44.95,44.95,44.95,44.95,0,447,1721825,77557750.7,45.04
2852,2025-10-09,NSLTECH,,,0.91,0.91,0.91,0.9,0.91,0,71,2499588,2270312.04,0.91
2851,2025-10-09,NPFMCRFBK,,,3,3,3,3,3,0,32,286192,850264.07,2.97
2850,2025-10-09,NNFM,,,93.65,93.65,93.65,93.65,93.65,0,45,40221,3514016.35,87.37
2849,2025-10-09,NIDF,,,113,113,113,113,113,0,71,272410,30845254.5,113.23
2848,2025-10-09,NGXGROUP,,,60,60,60,60,60,0,79,1288248,77542500.6,60.19
2861,2025-10-09,ROYALEX,,,2.11,2.15,2.2,2.11,2.16,0.05,84,6100611,13188664.29,2.16
2847,2025-10-09,NESTLE,,,1870,1870,1870,1870,1870,0,174,2749991,5094850739.5,1852.68
2845,2025-10-09,NEIMETH,,,6.4,6.4,6.4,6.4,6.4,0,91,645779,4091311.11,6.34
2844,2025-10-09,NCR,,,16,16,16,16,16,0,15,50574,886422.4,17.53
2843,2025-10-09,NB,,,77,77,77.85,77.85,77.85,0.85,366,2229909,173190143.5,77.67
2842,2025-10-09,NASCON,,,101,101,99.95,98.15,99.95,-1.05,107,1063395,105355678.85,99.07
2841,2025-10-09,NAHCO,,,111,111,111,111,111,0,130,434710,48096404.85,110.64
2840,2025-10-09,MULTIVERSE,,,13.9,13.9,13.9,13.9,13.9,0,27,143355,1804372.05,12.59
2839,2025-10-09,MTNN,,,470.9,470.9,471,469,471,0.1,1554,10487731,4930997891.5,470.17
2838,2025-10-09,MORISON,,,3.22,3.22,3.22,3.22,3.22,0,1,950,3059,3.22
2837,2025-10-09,MEYER,,,16.75,16.75,16.75,16.75,16.75,0,15,156246,2359314.6,15.1
2836,2025-10-09,MERVALUE,,,177.4,177.4,177.4,160,160,-17.4,2,350,56017.4,160.05
2835,2025-10-09,MERGROWTH,,,427,427,386.1,386.1,386.1,-40.9,1,50,19305,386.1
2834,2025-10-09,MECURE,,,26.1,26.1,28.4,28.4,28.4,2.3,63,327730,9152686.45,27.93
2833,2025-10-09,MCNICHOLS,,,3.34,3.34,3.34,3.34,3.34,0,42,360690,1208756.55,3.35
2846,2025-10-09,NEM,,,27.7,27.7,27.7,27.7,27.7,0,59,509061,14445913,28.38
2832,2025-10-09,MBENEFIT,,,3.68,3.68,3.9,3.62,3.7,0.02,156,9661030,35646461.59,3.69
2862,2025-10-09,RTBRISCOE,,,3.5,3.5,3.56,3.4,3.56,0.06,42,700275,2432290.34,3.47
2864,2025-10-09,SEPLAT,,,5917.2,5917.2,5917.2,5917.2,5917.2,0,151,7017,42053971.9,5993.16
2892,2025-10-09,WEMABANK,,,19.85,19.85,19.95,19.95,19.95,0.1,272,4245328,84546436.95,19.92
2891,2025-10-09,WAPIC,,,3.07,3.07,3.15,3.09,3.1,0.03,69,5164802,16046351.34,3.11
2890,2025-10-09,WAPCO,,,128.75,128.75,129.7,129.5,129.65,0.9,291,1842397,238770137.2,129.6
2889,2025-10-09,VITAFOAM,,,81,81,81,81,81,0,114,423301,33893710.1,80.07
2888,2025-10-09,VFDGROUP,,,11.55,11.55,11.5,11.5,11.5,-0.5,183,1407610,16149534.9,11.47
2887,2025-10-09,VERITASKAP,,,2.1,2.1,2.1,2.03,2.06,-0.4,86,2069715,4256550.58,2.06
2886,2025-10-09,UPL,,,5.4,5.4,5.4,5.4,5.4,0,22,159884,840520.03,5.26
2885,2025-10-09,UPDC,,,6.45,6.45,6.5,6.4,6.4,-0.5,147,2693516,17357874.89,6.44
2884,2025-10-09,UNIVINSURE,,,1.08,1.08,1.14,1.08,1.14,0.06,130,10235055,11335238.2,1.11
2883,2025-10-09,UNIONDICON,,,8.1,8.1,8,8,8,-0.1,23,285984,2237505.6,7.82
2882,2025-10-09,UNILEVER,,,74,74,74,74,74,0,117,277540,20487843.1,73.82
2881,2025-10-09,UCAP,,,19.55,19.55,19.55,19.55,19.55,0,231,3996929,78142381.8,19.55
2880,2025-10-09,UBA,,,42.4,42.4,42.35,42.25,42.25,-0.15,1167,5118248,216951445.8,42.39
2863,2025-10-09,SCOA,,,6.59,6.59,6.59,6.59,6.59,0,27,27798,197365.8,7.1
2879,2025-10-09,UACN,,,72.7,72.7,72.7,72.7,72.7,0,117,147452,10155874.85,68.88
2877,2025-10-09,TRANSPOWER,,,314,314,314,314,314,0,49,12847,3630562.2,282.6
2876,2025-10-09,TRANSEXPR,,,2.15,2.15,2.15,2.15,2.15,0,1,3000,7080,2.36
2875,2025-10-09,TRANSCORP,,,49,49,49,49,49,0,206,483664,23317388.45,48.21
2874,2025-10-09,TRANSCOHOT,,,164.6,164.6,164.6,164.6,164.6,0,67,13113,2008791.8,153.19
2873,2025-10-09,TOTAL,,,640,640,640,640,640,0,57,13491,7770816,576
2872,2025-10-09,TIP,,,13.9,13.9,14.55,14.55,14.55,0.65,144,1671882,23586459.84,14.11
2871,2025-10-09,THOMASWY,,,3.01,3.01,3.01,3.01,3.01,0,20,183696,567933.99,3.09
2870,2025-10-09,TANTALIZER,,,2.39,2.39,2.31,2.31,2.31,-0.8,62,559952,1294355.7,2.31
2869,2025-10-09,SUNUASSUR,,,5.25,5.25,5.77,5.77,5.77,0.52,54,1160912,6645273.12,5.72
2868,2025-10-09,STERLINGNG,,,8,8,8.55,8,8.35,0.35,1045,19822302,162930146.65,8.22
2867,2025-10-09,STANBIC,,,108,108,109,109,109,1,183,213163,23331942.5,109.46
2866,2025-10-09,SOVRENINS,,,3.19,3.19,3.27,3.13,3.13,-0.6,79,4272558,13654047.9,3.2
2865,2025-10-09,SKYAVN,,,90.05,90.05,90.05,90.05,90.05,0,36,298361,24398825.1,81.78
2878,2025-10-09,TRIPPLEG,,,6.05,6.05,6.05,6.05,6.05,0,12,48430,263943.5,5.45
2830,2025-10-09,MANSARD,,,17,17,17,17,17,0,104,710550,11912126.12,16.76
2831,2025-10-09,MAYBAKER,,,17.3,17.3,17.3,17.3,17.3,0,83,456577,7594873.2,16.63
2797,2025-10-09,ENAMELWA,,,42.45,42.45,42.45,42.45,42.45,0,50,41927,1926658.25,45.95
2795,2025-10-09,DEAPCAP,,,1.65,1.65,1.75,1.74,1.74,0.09,67,1268748,2217265.7,1.75
2794,2025-10-09,DANGSUGAR,,,60,60,61,60.85,61,1,586,1026020,62646043.05,61.06
2793,2025-10-09,DANGCEM,,,530,530,540,540,540,10,1113,20923983,11002951867.3,525.85
2792,2025-10-09,DAARCOMM,,,1.06,1.06,1.06,1.05,1.06,0,75,1227701,1296860.72,1.06
2791,2025-10-09,CWG,,,17.65,17.65,17.35,17.35,17.35,-0.3,79,829098,14418242.35,17.39
2790,2025-10-09,CUTIX,,,3.95,3.95,3.95,3.8,3.9,-0.5,250,5021533,19467226.97,3.88
2789,2025-10-09,CUSTODIAN,,,40.65,40.65,40.65,40.65,40.65,0,105,600186,24449836.4,40.74
2788,2025-10-09,CORNERST,,,6.7,6.7,6.7,6.65,6.67,-0.3,69,1095717,7296595.76,6.66
2787,2025-10-09,CONOIL,,,211.1,211.1,211.1,211.1,211.1,0,69,7879,1661638.3,210.89
2786,2025-10-09,CONHALLPLC,,,4.26,4.26,4.3,4.3,4.3,0.04,67,685226,2909657.05,4.25
2785,2025-10-09,CNIF,,,100,100,100,100,100,0,5,43,4730,110
2784,2025-10-09,CILEASING,,,6.05,6.05,6.07,6.05,6.05,0,70,812070,4970820.41,6.12
2783,2025-10-09,CHELLARAM,,,16.25,16.25,16.25,16.25,16.25,0,14,5572,94921,17.04
2796,2025-10-09,ELLAHLAKES,,,13.9,13.9,14.5,14,14.3,0.4,444,8413841,119766314.53,14.23
2782,2025-10-09,CHAMS,,,4.33,4.33,4.49,4.23,4.29,-0.4,629,17690302,76984138.39,4.35
2780,2025-10-09,CAVERTON,,,6.3,6.3,6.93,6.93,6.93,0.63,113,1020050,6990308.78,6.85
2779,2025-10-09,CAP,,,70,70,70,70,70,0,24,138410,9615356.5,69.47
2778,2025-10-09,CADBURY,,,69.9,69.9,69.1,69,69,-0.9,268,2616189,180507788,69
2777,2025-10-09,BUAFOODS,,,629.7,629.7,629.7,629.7,629.7,0,368,37398,22562021.3,603.29
2776,2025-10-09,BUACEMENT,,,160,160,159,159,159,-1,371,382073,60797517.5,159.13
2775,2025-10-09,BETAGLAS,,,486,486,486,486,486,0,173,57844,25300965.6,437.4
2774,2025-10-09,BERGER,,,38.85,38.85,38.85,38.85,38.85,0,47,121200,4574731.6,37.75
2773,2025-10-09,AUSTINLAZ,,,3.15,3.15,3.15,3.15,3.15,0,23,166371,494770.74,2.97
2772,2025-10-09,ARADEL,,,629.8,629.8,629.8,629.8,629.8,0,399,1591898,1000900645.8,628.75
2771,2025-10-09,AIRTELAFRI,,,2310.5,2310.5,2310.5,2310.5,2310.5,0,4,368,935272,2541.5
2770,2025-10-09,AIICO,,,3.94,3.94,4.08,3.95,3.98,0.04,357,6661908,26623768.29,4
2765,2025-10-09,ABBEYBDS,,,6.8,6.8,6.8,6.8,6.8,0,32,98181,663001.65,6.75
2768,2025-10-09,ACCESSCORP,,,26.2,26.2,26.3,26,26,-0.2,1038,15780777,411336974.45,26.07
2781,2025-10-09,CHAMPION,,,16.8,16.8,16.8,16.8,16.8,0,150,1236672,20492451.85,16.57
2829,2025-10-09,LIVINGTRUST,,,5.35,5.35,5.35,5.35,5.35,0,110,3196566,15416161.7,4.82
2766,2025-10-09,ABCTRANS,,,4.05,4.05,4.05,4.05,4.05,0,86,459969,1874131.89,4.07
2799,2025-10-09,ETI,,,35.5,35.5,35.5,35.5,35.5,0,63,100901,3583169.25,35.51
2828,2025-10-09,LIVESTOCK,,,7.95,7.95,7.95,7.95,7.95,0,155,601678,4772326.8,7.93
2827,2025-10-09,LINKASSURE,,,2.01,2.01,2.07,1.93,2,-0.1,83,9101045,18370469.38,2.02
2826,2025-10-09,LEGENDINT,,,5.62,5.62,5.62,5.62,5.62,0,18,148313,830497.2,5.6
2825,2025-10-09,LEARNAFRCA,,,6.5,6.5,6.5,6.5,6.5,0,23,51127,338779.3,6.63
2824,2025-10-09,LASACO,,,3,3,3,3,3,0,66,1780964,5341185.63,3
2823,2025-10-09,JULI,,,8.95,8.95,8.95,8.95,8.95,0,17,38288,310968,8.12
2822,2025-10-09,JOHNHOLT,,,7.2,7.2,7.2,7.2,7.2,0,17,37915,262856.35,6.93
2821,2025-10-09,JBERGER,,,127,127,127,127,127,0,116,113691,14469684.8,127.27
2820,2025-10-09,JAPAULGOLD,,,2.65,2.65,2.7,2.63,2.63,-0.2,186,5851476,15547875.8,2.66
2819,2025-10-09,JAIZBANK,,,4.3,4.3,4.5,4.3,4.3,0,614,19487134,85274210,4.38
2818,2025-10-09,INTENEGINS,,,2.9,2.9,3.05,2.9,2.9,0,57,920032,2669656.33,2.9
2817,2025-10-09,INTBREW,,,13.7,13.7,14,13.85,14,0.3,147,2196177,30551309.15,13.91
2816,2025-10-09,INFINITY,,,7,7,7,7,7,0,4,20278,127751.4,6.3
2798,2025-10-09,ETERNA,,,41.5,41.5,41.5,41.5,41.5,0,136,281618,10801859.5,38.36
2815,2025-10-09,IMG,,,32.95,32.95,35.95,35.95,35.95,3,60,157884,5646684.1,35.76
2813,2025-10-09,HONYFLOUR,,,23,23,23,23,23,0,327,687426,15644939.65,22.76
2800,2025-10-09,ETRANZACT,,,16,16,16,16,16,0,54,143369,2192029.4,15.29
2801,2025-10-09,EUNISELL,,,40,40,44,44,44,4,118,637785,26406954.55,41.4
2802,2025-10-09,FCMB,,,10.4,10.4,10.7,10.45,10.7,0.3,741,8734442,91743567.5,10.5
2803,2025-10-09,FIDELITYBK,,,21,21,20.85,20.15,20.5,-0.5,536,42012036,861535100.25,20.51
2804,2025-10-09,FIDSON,,,43.5,43.5,43.5,43.5,43.5,0,161,315045,12458830.55,39.55
2814,2025-10-09,IKEJAHOTEL,,,19.6,19.6,19.6,19.6,19.6,0,54,100810,1981900.95,19.66
2805,2025-10-09,FIRSTHOLDCO,,,31,31,31.1,31,31.1,0.1,338,12394901,384587403.2,31.03
2807,2025-10-09,GEREGU,,,1141.5,1141.5,1141.5,1141.5,1141.5,0,48,1329,1365414.6,1027.4
2808,2025-10-09,GREENWETF,,,309.05,309.05,309.05,309.05,309.05,0,4,314,97041.7,309.05
2809,2025-10-09,GTCO,,,94,94,95,94.4,95,1,819,1697607,160797052.2,94.72
2810,2025-10-09,GUINEAINS,,,1.42,1.42,1.52,1.5,1.5,0.08,656,1961653,2908034.9,1.48
2811,2025-10-09,GUINNESS,,,183.75,183.75,183.75,183.75,183.75,0,124,171661,30222785.6,176.06
2812,2025-10-09,HMCALL,,,4.2,4.2,4.29,4.29,4.29,0.09,22,5045217,21639501.37,4.29
2806,2025-10-09,FTNCOCOA,,,6,6,5.85,5.6,5.6,-0.4,230,1612070,9485552.75,5.88
2893,2025-10-13,ABBEYBDS,,,6.8,6.8,6.8,6.8,6.8,0,33,11941,81757.55,6.85
2894,2025-10-13,ABCTRANS,,,4.05,4.05,4.05,4.05,4.05,0,96,252790,1044062.88,4.13
3024,2025-10-13,WEMABANK,,,19.95,19.95,19.05,19.05,19.05,-0.9,403,3965467,75633890.6,19.07
2897,2025-10-13,AFRIPRUD,,,14.9,14.9,14.9,14.9,14.9,0,137,592286,8869831.65,14.98
2990,2025-10-13,ROYALEX,,,2.16,2.16,2.3,2.18,2.24,0.08,79,3297024,7288905.77,2.21
2989,2025-10-13,REGALINS,,,1.24,1.24,1.36,1.36,1.36,0.12,62,2095254,2848612.54,1.36
2988,2025-10-13,REDSTAREX,,,11,11,11,11,11,0,24,34717,367375.55,10.58
2987,2025-10-13,PZ,,,38.15,38.15,38.15,38.15,38.15,0,206,1040243,39790460.05,38.25
2986,2025-10-13,PRESTIGE,,,1.69,1.69,1.64,1.64,1.64,-0.5,70,1575956,2653173.53,1.68
2985,2025-10-13,PRESCO,,,1479.9,1479.9,1479.9,1479.9,1479.9,0,364,69733,101027614.1,1448.78
2984,2025-10-13,OMATEK,,,1.37,1.37,1.43,1.4,1.4,0.03,118,3730402,5264943.4,1.41
2983,2025-10-13,OKOMUOIL,,,1020,1020,1020,1020,1020,0,440,85818,81751976.3,952.62
2982,2025-10-13,OANDO,,,44.95,44.95,44.65,44.5,44.65,-0.3,536,2918116,130626183.5,44.76
2981,2025-10-13,NSLTECH,,,0.9,0.9,0.92,0.9,0.9,0,117,3600400,3246547.27,0.9
2980,2025-10-13,NPFMCRFBK,,,3,3,3,3,3,0,48,671553,2014210.85,3
2979,2025-10-13,NNFM,,,93.65,93.65,93.65,93.65,93.65,0,75,55295,5168202.8,93.47
2978,2025-10-13,NIDF,,,113,113,113,113,113,0,104,153569,17432020.2,113.51
2991,2025-10-13,RTBRISCOE,,,3.56,3.56,3.56,3.56,3.56,0,23,199724,698486.65,3.5
2977,2025-10-13,NGXGROUP,,,60,60,58,58,58,-2,79,340882,19867328.8,58.28
2975,2025-10-13,NESTLE,,,1870,1870,1870,1870,1870,0,166,17763,33314202.2,1875.48
2974,2025-10-13,NEM,,,29.15,29.15,29.15,29.15,29.15,0,111,850368,24308990.35,28.59
2973,2025-10-13,NEIMETH,,,6.01,6.01,6.03,5.9,5.9,-0.11,150,1624598,9824389.59,6.05
2972,2025-10-13,NCR,,,16,16,16,16,16,0,16,83715,1284808,15.35
2971,2025-10-13,NB,,,78,78,79.45,79.45,79.45,1.45,472,939997,73307230.8,77.99
2970,2025-10-13,NASCON,,,99.95,99.95,99.95,99.95,99.95,0,135,985438,97407378,98.85
2969,2025-10-13,NAHCO,,,111.9,111.9,111.9,111.9,111.9,0,175,521687,58351912.15,111.85
2968,2025-10-13,MULTIVERSE,,,13.9,13.9,13.9,13.9,13.9,0,34,198020,2504785.2,12.65
2967,2025-10-13,MTNN,,,471,471,471,471,471,0,1887,5691111,2618050952.3,460.02
2966,2025-10-13,MORISON,,,3.22,3.22,3.22,3.22,3.22,0,5,6786,21850.92,3.22
2965,2025-10-13,MEYER,,,15.1,15.1,15.1,15.1,15.1,0,40,146860,2128675.15,14.49
2964,2025-10-13,MERVALUE,,,144,144,158.4,144,158.4,14.4,3,388,55886.4,144.04
2963,2025-10-13,MERGROWTH,,,386.1,386.1,386.1,386.1,386.1,0,9,204,78764.4,386.1
2976,2025-10-13,NEWGOLD,,,53000,53000,52001,52001,52001,-999,1,1,52001,52001
2992,2025-10-13,SCOA,,,6.59,6.59,6.59,6.59,6.59,0,40,156932,1082373.42,6.9
2993,2025-10-13,SEPLAT,,,5917.2,5917.2,5917.2,5917.2,5917.2,0,169,27981,165580330.1,5917.6
2994,2025-10-13,SKYAVN,,,90.05,90.05,90.05,90.05,90.05,0,27,56532,4824312.35,85.34
3023,2025-10-13,WAPIC,,,3,3,3.1,3.02,3.1,0.1,110,4480159,13819293.96,3.08
3022,2025-10-13,WAPCO,,,129.95,129.95,130,129,129,-0.95,376,4011804,518745364.4,129.3
3021,2025-10-13,VSPBONDETF,,,203.16,203.16,210,210,210,6.84,1,1222,256620,210
3020,2025-10-13,VITAFOAM,,,81,81,81,81,81,0,113,220952,17829664.8,80.69
3019,2025-10-13,VFDGROUP,,,11.05,11.05,10.85,10.8,10.8,-0.25,323,4866644,53144475.45,10.92
3018,2025-10-13,VETGOODS,,,35,35,37,36.5,36.5,1.5,6,1130,41795,36.99
3017,2025-10-13,VETBANK,,,15,15,15.25,15,15.2,0.2,7,8620,130830,15.18
3016,2025-10-13,VERITASKAP,,,2.07,2.07,2.15,2.05,2.15,0.08,151,9274977,19299841.59,2.08
3015,2025-10-13,UPL,,,5.4,5.4,5.4,5.4,5.4,0,27,115106,651476.15,5.66
3014,2025-10-13,UPDC,,,6.6,6.6,6.79,6.4,6.5,-0.1,290,2878289,18887195,6.56
3013,2025-10-13,UNIVINSURE,,,1.11,1.11,1.12,1.07,1.11,0,286,29903421,32343144.69,1.08
3012,2025-10-13,UNIONDICON,,,8,8,8.8,8,8,0,52,661367,5323819.25,8.05
3011,2025-10-13,UNILEVER,,,74,74,74,74,74,0,123,97691,7379588.6,75.54
3010,2025-10-13,UCAP,,,19.6,19.6,19.65,19.45,19.45,-0.15,277,4579936,89524564.5,19.55
3009,2025-10-13,UBA,,,42.8,42.8,43,42.8,42.8,0,1420,8071600,346139247.2,42.88
3008,2025-10-13,UACN,,,72.7,72.7,72.7,72.7,72.7,0,143,248998,17251328.65,69.28
3007,2025-10-13,TRIPPLEG,,,6.05,6.05,5.45,5.45,5.45,-0.6,29,315816,1722648.45,5.45
3006,2025-10-13,TRANSPOWER,,,314,314,342,340,342,28,178,1830724,586682590.2,320.46
3005,2025-10-13,TRANSEXPR,,,2.15,2.15,2.15,2.15,2.15,0,1,100,234,2.34
3004,2025-10-13,TRANSCORP,,,46.1,46.1,46.55,46.55,46.55,0.45,277,1434068,67660784.3,47.18
3003,2025-10-13,TRANSCOHOT,,,164.6,164.6,164.6,164.6,164.6,0,75,35762,5368568.2,150.12
3002,2025-10-13,TOTAL,,,640,640,640,640,640,0,68,58418,33648768,576
3001,2025-10-13,TIP,,,13.86,13.86,13.57,13.57,13.57,-0.29,183,1149677,15873834.62,13.81
3000,2025-10-13,THOMASWY,,,3.01,3.01,3.01,3.01,3.01,0,19,64552,202001.82,3.13
2999,2025-10-13,TANTALIZER,,,2.38,2.38,2.38,2.34,2.36,-0.2,78,2595871,6110108.65,2.35
2998,2025-10-13,SUNUASSUR,,,5.77,5.77,5.77,5.77,5.77,0,52,439238,2389659.56,5.44
2997,2025-10-13,STERLINGNG,,,7.55,7.55,7.95,7.65,7.7,0.15,1023,8775206,68606232.5,7.82
2996,2025-10-13,STANBIC,,,109,109,115,115,115,6,295,695159,79590535.35,114.49
2995,2025-10-13,SOVRENINS,,,3.21,3.21,3.53,3.13,3.53,0.32,174,23259918,80298195.36,3.45
2962,2025-10-13,MECURE,,,28.4,28.4,28.4,28.4,28.4,0,51,164504,5122968.5,31.14
2896,2025-10-13,ACCESSCORP,,,26,26,26.2,26.05,26.15,0.15,1229,13709786,358286596.45,26.13
2961,2025-10-13,MCNICHOLS,,,3.34,3.34,3.34,3.34,3.34,0,38,183910,615210.72,3.35
2959,2025-10-13,MAYBAKER,,,17.3,17.3,17.3,17.3,17.3,0,114,461604,7902959.95,17.12
2925,2025-10-13,ENAMELWA,,,42.45,42.45,42.45,42.45,42.45,0,8,5114,227793,44.54
2924,2025-10-13,ELLAHLAKES,,,14.44,14.44,14.5,14.2,14.45,0.01,581,7127605,102138611.75,14.33
2923,2025-10-13,DEAPCAP,,,1.8,1.8,1.9,1.7,1.8,0,119,1753372,3135162.61,1.79
2922,2025-10-13,DANGSUGAR,,,61,61,61,61,61,0,929,1443852,88516966.65,61.31
2921,2025-10-13,DANGCEM,,,575,575,585,585,585,10,1208,1362278,790397804.9,580.2
2920,2025-10-13,DAARCOMM,,,1.08,1.08,1.05,1.05,1.05,-0.3,141,1393872,1489365.39,1.07
2919,2025-10-13,CWG,,,17.95,17.95,17.95,17.55,17.95,0,132,879013,15568070.15,17.71
2918,2025-10-13,CUTIX,,,3.9,3.9,3.8,3.75,3.78,-0.12,266,3712592,14092901.26,3.8
2917,2025-10-13,CUSTODIAN,,,40.65,40.65,43,43,43,2.35,164,767680,31813313.95,41.44
2916,2025-10-13,CORNERST,,,6.21,6.21,6.21,6.21,6.21,0,40,163105,1047988.9,6.43
2915,2025-10-13,CONOIL,,,211.1,211.1,211.1,211.1,211.1,0,89,25890,5307412.9,205
2914,2025-10-13,CONHALLPLC,,,4.2,4.2,4.5,4.3,4.5,0.3,127,210461558,909648075.07,4.32
2913,2025-10-13,CILEASING,,,6.05,6.05,6.05,6.05,6.05,0,66,604377,3681622.81,6.09
2926,2025-10-13,ETERNA,,,39.7,39.7,41,41,41,1.3,197,1065575,42458358.9,39.85
2912,2025-10-13,CHELLARAM,,,16.25,16.25,16.25,16.25,16.25,0,68,72497,1230150.85,16.97
2910,2025-10-13,CHAMPION,,,16.8,16.8,16.8,16.8,16.8,0,142,382295,6281633.1,16.43
2909,2025-10-13,CAVERTON,,,6.93,6.93,6.93,6.93,6.93,0,114,1257158,8634111.39,6.87
2908,2025-10-13,CAP,,,70,70,70,70,70,0,32,68795,4666025.9,67.83
2907,2025-10-13,CADBURY,,,69,69,69,69,69,0,295,776642,52371336.3,67.43
2906,2025-10-13,BUAFOODS,,,629.7,629.7,629.7,629.7,629.7,0,511,32628,19731325.8,604.74
2905,2025-10-13,BUACEMENT,,,159,159,159,159,159,0,541,433768,68976987.5,159.02
2904,2025-10-13,BETAGLAS,,,486,486,486,486,486,0,384,41118,17985013.2,437.4
2903,2025-10-13,BERGER,,,38.85,38.85,38.85,38.85,38.85,0,59,62563,2344604.9,37.48
2902,2025-10-13,AUSTINLAZ,,,3.15,3.15,3.15,3.15,3.15,0,42,399607,1159630.44,2.9
2901,2025-10-13,ARADEL,,,628,628,628,628,628,0,444,904090,564815499.2,624.73
2900,2025-10-13,ALEX,,,7.15,7.15,7.15,7.15,7.15,0,2,3,21.45,7.15
2899,2025-10-13,AIRTELAFRI,,,2310.5,2310.5,2310.5,2310.5,2310.5,0,5,161,409181.5,2541.5
2898,2025-10-13,AIICO,,,4,4,3.98,3.93,3.93,-0.7,504,5366502,21211770.18,3.95
2911,2025-10-13,CHAMS,,,4.3,4.3,4.53,4.18,4.18,-0.12,825,43961090,191627110.24,4.36
2927,2025-10-13,ETI,,,35.5,35.5,35.5,35.5,35.5,0,83,222115,7891741.35,35.53
2928,2025-10-13,ETRANZACT,,,15,15,15,15,15,0,94,498338,7360623.8,14.77
2929,2025-10-13,EUNISELL,,,44,44,44,44,44,0,73,85730,4100057.85,47.83
2958,2025-10-13,MANSARD,,,16.1,16.1,16.95,16.2,16.95,0.85,141,1118342,18734343.64,16.75
2957,2025-10-13,LIVINGTRUST,,,5.2,5.2,5.29,4.68,5,-0.2,59,2250805,10779734.05,4.79
2956,2025-10-13,LIVESTOCK,,,7.95,7.95,7.95,7.95,7.95,0,166,1020906,7849389.65,7.69
2955,2025-10-13,LINKASSURE,,,2.02,2.02,2.1,1.95,2.1,0.08,98,11187242,22758489.42,2.03
2954,2025-10-13,LEGENDINT,,,5.62,5.62,5.62,5.2,5.5,-0.12,53,2878426,15896720.32,5.52
2953,2025-10-13,LEARNAFRCA,,,6.5,6.5,6.5,6.5,6.5,0,39,164250,1104012.64,6.72
2952,2025-10-13,LASACO,,,3,3,3,2.98,2.98,-0.2,95,12741572,38148445.07,2.99
2951,2025-10-13,JULI,,,8.95,8.95,8.95,8.95,8.95,0,10,8618,69923.36,8.11
2950,2025-10-13,JOHNHOLT,,,7.2,7.2,7.2,7.2,7.2,0,19,34356,236946.3,6.9
2949,2025-10-13,JBERGER,,,127,127,127,127,127,0,163,96107,12286577.5,127.84
2948,2025-10-13,JAPAULGOLD,,,2.62,2.62,2.67,2.56,2.6,-0.2,231,8671974,22597596.12,2.61
2947,2025-10-13,JAIZBANK,,,4.5,4.5,4.5,4.44,4.49,-0.1,535,10105047,45077764.95,4.46
2946,2025-10-13,INTENEGINS,,,2.9,2.9,2.9,2.9,2.9,0,31,167659,489596.14,2.92
2945,2025-10-13,INTBREW,,,14,14,14,14,14,0,154,3412314,49008494.4,14.36
2944,2025-10-13,INFINITY,,,7,7,7,7,7,0,3,720,4536,6.3
2943,2025-10-13,IMG,,,35.95,35.95,35.95,35.95,35.95,0,22,11539,384273.35,33.3
2942,2025-10-13,IKEJAHOTEL,,,19.6,19.6,19.6,19.6,19.6,0,41,30742,606097.15,19.72
2941,2025-10-13,HONYFLOUR,,,23,23,22.75,22.15,22.75,-0.25,413,935096,21098966.1,22.56
2940,2025-10-13,HMCALL,,,4.12,4.12,4.4,4.4,4.4,0.28,44,5640030,24684248.44,4.38
2939,2025-10-13,GUINNESS,,,183.75,183.75,183.75,183.75,183.75,0,154,523415,92329003,176.4
2938,2025-10-13,GUINEAINS,,,1.43,1.43,1.49,1.35,1.49,0.06,138,2651390,3768367.69,1.42
2937,2025-10-13,GTCO,,,95,95,94,94,94,-1,1363,11057391,1039861264.05,94.04
2936,2025-10-13,GREENWETF,,,300,300,330,310,330,30,4,155,51090,329.61
2935,2025-10-13,GEREGU,,,1141.5,1141.5,1141.5,1141.5,1141.5,0,74,3997,4106517.8,1027.4
2934,2025-10-13,FTNCOCOA,,,5.8,5.8,5.8,5.8,5.8,0,250,980807,5855872.87,5.97
2933,2025-10-13,FIRSTHOLDCO,,,31,31,31.5,31,31.5,0.5,379,10458964,326541540.45,31.22
2932,2025-10-13,FIDSON,,,43.5,43.5,43.5,43.5,43.5,0,264,1575356,64121642,40.7
2931,2025-10-13,FIDELITYBK,,,20.3,20.3,20.15,20.05,20.05,-0.25,733,47465203,951815017.6,20.05
2930,2025-10-13,FCMB,,,10.9,10.9,11,10.85,10.95,0.05,1211,12948050,141343135.05,10.92
2960,2025-10-13,MBENEFIT,,,3.8,3.8,3.94,3.69,3.85,0.05,254,5510637,21158650.77,3.84
2895,2025-10-13,ACADEMY,,,9.6,9.6,9.6,9.6,9.6,0,76,179700,1710428.62,9.52
